time,ip,an,cat,cmt,by,user
1737414006,147.78.47.236,,0,10,0,0
1737414039,185.226.197.57,,0,10,0,0
1737414046,188.166.21.171,,1,8,0,0
1737414065,89.249.198.20,,1,78,0,0
1737414071,217.160.25.51,,0,492,0,0
1737414080,139.59.128.48,,0,19,0,0
1737414087,82.197.69.243,,1,13,0,0
1737414093,147.78.47.236,,0,10,0,0
1737414101,148.252.145.191,,1,68,0,0
1737414102,34.34.253.104,,1,13,0,0
1737414106,217.160.25.51,,0,492,0,0
1737414122,100.24.108.51,,1,5,0,0
1737414131,147.78.47.236,,0,10,0,0
1737414132,45.3.45.0,,1,78,0,0
1737414171,34.96.52.11,,1,13,0,0
1737414178,178.184.24.32,,0,106,0,0
1737414183,147.78.47.236,,0,10,0,0
1737414199,34.34.253.192,,1,13,0,0
1737414212,170.64.135.230,,0,8,0,0
1737414222,46.248.166.82,,1,39,0,0
1737414227,34.96.52.73,,1,13,0,0
1737414244,157.245.118.163,,1,4,0,0
1737414248,34.34.253.88,,1,13,0,0
1737414268,64.137.124.117,,1,78,0,0
1737414292,45.148.10.80,,0,10,0,0
1737414303,70.39.75.176,,0,27,0,0
1737414310,34.34.253.66,,1,13,0,0
1737414317,167.99.91.164,,1,39,0,0
1737414341,217.160.25.51,,0,492,0,0
1737414343,34.96.52.6,,1,13,0,0
1737414344,104.239.52.120,,1,78,0,0
1737414360,147.78.47.236,,0,10,0,0
1737414381,23.236.179.223,,1,78,0,0
1737414391,188.156.212.216,,1,4086,0,0
1737414398,157.230.124.190,,1,4,0,0
1737414398,44.201.12.166,,0,86,0,0
1737414432,47.128.16.144,,0,15,0,0
1737414434,82.145.215.206,,1,4,0,0
1737414435,96.82.117.171,,0,62,0,0
1737414439,45.148.10.80,,0,2069,0,0
1737414439,34.34.253.242,,1,13,0,0
1737414451,217.160.25.51,,0,492,0,0
1737414451,194.41.61.129,,1,78,0,0
1737414453,104.28.194.99,,0,104,0,0
1737414456,52.17.176.198,,1,5962,0,0
1737414457,34.147.120.7,,1,788,0,0
1737414462,194.61.31.102,,1,13,0,0
1737414463,59.61.185.136,,1,311,0,0
1737414469,147.78.47.243,,0,10,0,0
1737414469,172.105.246.139,,1,85,0,0
1737414476,45.139.57.121,,1,78,0,0
1737414486,34.34.253.68,,1,13,0,0
1737414496,31.57.83.228,,1,78,0,0
1737414500,185.242.226.156,,1,49,0,0
1737414501,157.245.145.242,,0,14,0,0
1737414537,40.77.189.53,,1,9,0,0
1737414547,147.78.47.236,,0,10,0,0
1737414556,195.178.110.57,,1,5219,0,0
1737414557,134.209.153.216,,1,24,0,0
1737414557,34.96.52.32,,1,13,0,0
1737414572,34.34.253.90,,1,13,0,0
1737414579,100.24.108.51,,1,5,0,0
1737414588,178.215.236.132,,0,539,0,0
1737414596,34.96.52.9,,1,13,0,0
1737414597,170.246.53.59,,1,78,0,0
1737414611,95.164.79.30,,1,78,0,0
1737414616,217.160.25.51,,0,492,0,0
1737414629,156.59.198.136,,0,15,0,0
1737414638,185.125.50.108,,1,16,0,0
1737414639,47.236.49.157,,0,2,0,0
1737414640,34.34.253.240,,1,13,0,0
1737414656,64.29.93.244,,1,78,0,0
1737414659,170.64.135.230,,0,8,0,0
1737414659,194.26.192.169,,0,10,0,0
1737414690,34.34.253.230,,1,13,0,0
1737414700,185.125.50.108,,1,16,0,0
1737414705,3.128.166.78,,1,3425,0,0
1737414706,147.78.47.243,,0,10,0,0
1737414709,147.78.47.236,,0,10,0,0
1737414736,217.160.25.51,,0,492,0,0
1737414742,147.78.47.236,,0,10,0,0
1737414751,34.34.253.206,,1,13,0,0
1737414760,147.78.47.236,,0,10,0,0
1737414790,192.198.123.84,,1,78,0,0
1737414795,200.229.25.195,,0,61,0,0
1737414805,178.215.236.132,,0,1563,0,0
1737414805,147.78.47.243,,0,10,0,0
