time,ip,ip_an,cat,cmt,by,user,fp
1747000803,20.84.145.84,,0,1743,4,1,0
1747000804,193.142.146.136,,0,1743,4,1,0
1747000825,67.29.133.50,,0,1743,4,1,0
1747000825,67.29.133.50,,0,1743,4,1,0
1747000829,134.209.173.54,,0,1743,4,1,0
1747000836,45.43.33.218,,0,1743,4,1,0
1747000836,206.168.32.53,,0,1743,5,1,0
1747000838,199.16.59.214,,0,1743,4,1,0
1747000840,167.94.146.26,,0,1743,5,1,0
1747000855,18.223.104.85,,0,1743,4,1,0
1747000858,206.168.32.52,,0,1743,4,1,0
1747000868,160.20.91.63,,0,1743,3,1,0
1747000871,162.142.98.38,,0,1743,4,1,0
1747000872,185.94.111.1,,0,1743,4,1,0
1747000873,20.14.78.253,,0,1743,5,1,0
1747000877,221.152.108.38,,0,1743,3,1,0
1747000878,20.163.20.206,,0,1743,4,1,0
1747000878,160.20.91.63,,0,1743,3,1,0
1747000889,79.54.59.144,,0,1743,4,1,0
1747000893,20.169.104.218,,0,1743,4,1,0
1747000894,193.3.53.3,,0,1743,4,1,0
1747000907,222.68.154.235,,0,1743,4,1,0
1747000908,193.3.53.6,,0,1743,4,1,0
1747000908,193.163.125.117,,0,1743,3,1,0
1747000909,47.251.92.216,,0,1743,5,1,0
1747000910,176.65.149.116,,0,1743,4,1,0
1747000911,18.223.104.85,,0,1743,4,1,0
1747000919,20.14.94.72,,0,1743,3,1,0
1747000920,193.163.125.253,,0,1743,5,1,0
1747000921,20.83.185.81,,0,1743,5,1,0
1747000926,20.163.15.119,,0,1743,3,1,0
1747000930,222.68.154.235,,0,1743,4,1,0
1747000934,185.218.84.178,,0,1743,4,1,0
1747000935,66.132.148.40,,0,1743,5,1,0
1747000950,212.241.24.133,,0,1743,3,1,0
1747000952,185.224.128.17,,0,1743,5,1,0
1747000953,170.39.218.156,,0,1743,5,1,0
1747000960,212.241.24.133,,0,1743,3,1,0
1747000964,20.150.202.232,,0,1743,5,1,0
1747000965,20.163.15.119,,0,1743,3,1,0
1747000966,47.74.42.143,,0,1743,3,1,0
1747000966,198.235.24.103,,0,1743,5,1,0
1747000968,115.231.78.11,,0,1743,4,1,0
1747000972,180.159.121.74,,0,1743,4,1,0
1747000973,180.159.121.74,,0,1743,4,1,0
1747000977,185.91.127.81,,0,1743,3,1,0
1747000983,20.186.232.154,,0,1743,4,1,0
1747000984,20.163.20.206,,0,1743,4,1,0
1747000991,198.235.24.108,,0,1743,5,1,0
1747000995,195.230.103.244,,0,1743,4,1,0
1747000995,185.218.86.4,,0,1743,3,1,0
1747001003,20.65.194.129,,0,1743,4,1,0
1747001008,51.158.160.67,,0,1743,4,1,0
1747001012,59.94.54.212,,0,1743,4,1,0
1747001012,20.106.207.189,,0,1743,3,1,0
1747001013,51.158.160.67,,0,1743,4,1,0
1747001016,199.45.154.190,,0,1743,3,1,0
1747001019,61.92.173.138,,0,1743,4,1,0
1747001020,61.92.173.138,,0,1743,4,1,0
1747001025,167.94.145.28,,0,1743,5,1,0
1747001027,150.9.194.104,,0,1743,5,1,0
1747001030,4.227.36.118,,1,0,5,1,0
1747001031,51.158.160.67,,0,1743,4,1,0
1747001052,162.55.115.204,,0,1743,5,1,0
1747001053,162.55.115.204,,0,1743,5,1,0
1747001068,157.230.56.76,,0,1743,4,1,0
1747001074,8.221.141.33,,0,1743,3,1,0
1747001076,51.158.160.67,,0,1743,4,1,0
1747001082,176.65.148.159,,0,1743,3,1,0
1747001083,20.186.232.154,,0,1743,4,1,0
1747001085,206.168.34.160,,0,1743,3,1,0
1747001087,194.50.16.149,,0,1743,4,1,0
1747001097,47.99.190.180,,0,1743,5,1,0
1747001098,47.237.79.10,,0,1743,3,1,0
1747001103,46.152.141.100,,0,1743,5,1,0
1747001106,167.94.138.121,,0,1743,5,1,0
1747001107,167.94.138.121,,0,1743,5,1,0
1747001114,51.158.160.67,,0,1743,4,1,0
1747001117,185.233.117.25,,0,1743,3,1,0
1747001117,51.158.160.67,,0,1743,4,1,0
1747001126,167.94.138.121,,0,1743,5,1,0
1747001127,167.94.138.121,,0,1743,5,1,0
1747001130,198.235.24.94,,0,1743,5,1,0
1747001130,20.83.32.182,,0,1743,4,1,0
1747001130,139.59.33.84,,0,1743,4,1,0
1747001133,206.168.32.62,,0,1743,3,1,0
1747001135,20.106.207.189,,0,1743,3,1,0
1747001135,221.131.43.162,,0,1743,3,1,0
1747001135,221.131.43.162,,0,1743,3,1,0
1747001138,51.158.160.67,,0,1743,4,1,0
1747001140,134.209.173.54,,0,1743,5,1,0
1747001142,39.97.193.87,,0,1743,4,1,0
1747001142,20.127.218.58,,0,1743,5,1,0
1747001142,39.97.193.87,,0,1743,4,1,0
1747001143,51.158.160.67,,0,1743,4,1,0
1747001149,20.106.57.180,,0,1743,4,1,0
1747001160,60.243.50.253,,0,1743,3,1,0
1747001165,185.196.220.81,,0,1743,3,1,0
1747001170,60.243.50.253,,0,1743,3,1,0
1747001170,154.81.156.7,,0,1743,4,1,0
1747001173,20.83.32.182,,0,1743,4,1,0
1747001174,51.158.160.67,,0,1743,4,1,0
1747001174,175.11.96.30,,0,1743,3,1,0
1747001174,66.132.153.18,,0,1743,5,1,0
1747001175,175.11.96.30,,0,1743,3,1,0
1747001181,134.209.173.54,,0,1743,3,1,0
1747001182,185.218.86.4,,0,1743,4,1,0
1747001182,51.158.160.67,,0,1743,4,1,0
1747001183,135.237.126.103,,0,1743,5,1,0
